1,-1.800,-0.800,0.153,0.000,0.000,0.000,1,2
2,-1.800,-0.800,0.473,0.000,0.000,0.000,1,2
3,-1.800,-0.800,0.808,0.000,0.000,0.000,1,2
4,-1.800,-0.800,1.088,0.000,0.000,0.000,1,2
5,-1.800,-0.800,1.290,0.000,0.000,0.000,1,2
6,-1.800,-0.800,1.420,0.000,0.000,0.000,1,2
7,-1.800,-0.800,1.493,0.000,0.000,0.000,1,2
8,-1.800,-0.800,1.522,0.000,0.000,0.000,1,2
9,-1.800,-0.800,1.534,0.000,0.000,0.000,1,2
10,-1.800,-0.800,1.533,0.000,0.000,0.000,-1,-1
11,-1.800,-0.800,1.527,0.000,0.000,0.000,-1,-1
12,-1.800,-0.800,1.519,0.000,0.000,-0.182,-1,-1
13,-1.800,-0.799,1.512,0.000,-0.000,-0.119,-1,-1
14,-1.800,-0.798,1.506,0.000,-0.000,-0.013,-1,-1
15,-1.800,-0.797,1.506,3.547,-0.006,0.071,4.0,-1
16,-1.800,-0.797,1.507,10.202,-0.013,0.113,4.0,-1
17,-1.800,-0.796,1.507,18.078,-0.015,0.112,4.0,-1
18,-1.800,-0.796,1.508,26.336,-0.020,0.078,4.0,-1
19,-1.800,-0.796,1.508,34.550,-0.026,0.032,4.0,-1
20,-1.800,-0.796,1.509,42.490,-0.031,-0.008,4.0,-1
21,-1.800,-0.797,1.509,50.041,-0.028,-0.033,4.0,-1
22,-1.800,-0.797,1.509,57.158,-0.014,-0.040,4.0,-1
23,-1.800,-0.798,1.509,63.829,0.005,-0.034,4.0,-1
24,-1.800,-0.798,1.510,70.061,0.024,-0.020,4.0,-1
25,-1.801,-0.798,1.510,75.873,0.036,-0.003,4.0,-1
26,-1.801,-0.798,1.510,81.286,0.037,0.013,4.0,-1
27,-1.801,-0.798,1.504,86.325,0.029,0.025,4.0,-1
28,-1.801,-0.798,1.503,90.872,0.014,0.031,4.0,-1
29,-1.802,-0.798,1.502,94.813,-0.002,0.030,4.0,-1
30,-1.802,-0.798,1.501,98.052,-0.015,0.023,4.0,-1
31,-1.802,-0.798,1.500,100.532,-0.022,0.012,4.0,-1
32,-1.801,-0.798,1.499,102.234,-0.022,-0.000,4.0,-1
33,-1.801,-0.797,1.499,103.176,-0.016,-0.010,4.0,-1
34,-1.801,-0.798,1.498,103.407,-0.007,-0.014,4.0,-1
35,-1.801,-0.798,1.498,103.003,0.002,-0.014,4.0,-1
36,-1.801,-0.798,1.497,102.058,0.008,-0.010,4.0,-1
37,-1.801,-0.798,1.497,100.681,0.010,-0.004,4.0,-1
38,-1.801,-0.798,1.496,98.986,0.008,0.001,4.0,-1
39,-1.801,-0.798,1.496,97.090,0.005,0.004,4.0,-1
40,-1.801,-0.798,1.495,95.101,0.001,0.005,4.0,-1
41,-1.801,-0.798,1.495,93.122,-0.002,0.004,4.0,-1
42,-1.801,-0.798,1.495,91.240,-0.003,0.002,4.0,-1
43,-1.801,-0.798,1.494,89.530,-0.003,-0.000,4.0,-1
44,-1.801,-0.798,1.494,88.048,-0.002,-0.001,4.0,-1
45,-1.801,-0.798,1.494,86.833,-0.000,-0.002,4.0,-1
46,-1.801,-0.798,1.494,85.910,0.001,-0.001,4.0,-1
47,-1.801,-0.798,1.494,85.283,0.001,-0.001,4.0,-1
48,-1.801,-0.798,1.493,84.946,0.001,0.000,4.0,-1
49,-1.801,-0.798,1.493,84.879,0.001,0.001,4.0,-1
50,-1.801,-0.798,1.493,85.052,0.000,0.001,4.0,-1
51,-1.801,-0.798,1.493,85.428,-0.000,0.001,4.0,-1
52,-1.801,-0.798,1.493,85.966,-0.001,0.000,4.0,-1
53,-1.801,-0.798,1.493,86.622,-0.001,0.000,4.0,-1
54,-1.801,-0.798,1.493,87.352,-0.001,-0.000,4.0,-1
55,-1.801,-0.798,1.493,88.114,-0.000,-0.000,4.0,-1
56,-1.801,-0.798,1.492,88.869,-0.000,-0.000,4.0,-1
57,-1.801,-0.798,1.492,89.585,0.000,0.000,4.0,-1
58,-1.801,-0.798,1.492,90.233,0.000,0.000,4.0,-1
59,-1.801,-0.798,1.492,90.794,-0.000,0.000,4.0,-1
60,-1.801,-0.798,1.492,91.252,-0.000,0.000,4.0,-1
61,-1.801,-0.799,1.492,91.593,-0.000,0.000,4.0,-1
62,-1.801,-0.799,1.492,91.821,-0.000,0.000,4.0,-1
63,-1.801,-0.799,1.492,91.939,-0.000,0.000,4.0,-1
64,-1.800,-0.799,1.492,91.955,-0.006,0.182,4.0,-1
65,-1.800,-0.799,1.492,91.878,-0.005,0.315,4.0,-1
