1,1.001,-0.654,0.153,0.000,0.000,0.000,1
2,1.001,-0.654,0.473,0.000,0.000,0.000,1
3,1.001,-0.654,0.808,0.000,0.000,0.000,1
4,1.001,-0.654,1.088,0.000,0.000,0.000,1
5,1.001,-0.654,1.290,0.000,0.000,0.000,1
6,1.001,-0.654,1.420,0.000,0.000,0.000,1
7,1.001,-0.654,1.493,0.000,0.000,0.000,1
8,1.001,-0.654,1.522,0.000,0.000,0.000,1
9,1.001,-0.654,1.534,0.000,0.000,0.000,1
10,1.001,-0.654,1.533,0.000,0.000,0.000,1
11,1.001,-0.654,1.527,0.000,0.000,0.000,1
12,1.001,-0.654,1.519,0.000,0.000,0.000,1
13,1.001,-0.654,1.512,0.000,0.000,0.000,1
14,1.001,-0.654,1.506,0.000,0.000,0.000,1
15,1.001,-0.654,1.503,0.000,0.000,0.000,-1
16,1.001,-0.654,1.501,0.000,0.000,0.000,-1
17,1.001,-0.654,1.500,3.553,-0.107,0.173,4.0
18,1.001,-0.654,1.499,10.230,-0.189,0.280,4.0
19,1.000,-0.656,1.499,18.129,-0.211,0.284,4.0
20,0.999,-0.659,1.498,26.403,-0.192,0.201,4.0
21,0.997,-0.662,1.498,34.629,-0.157,0.075,4.0
22,0.996,-0.666,1.498,42.572,-0.114,-0.043,4.0
23,0.993,-0.671,1.497,50.121,-0.065,-0.115,4.0
24,0.991,-0.675,1.497,57.228,-0.010,-0.129,4.0
25,0.988,-0.680,1.497,63.880,0.043,-0.095,4.0
26,0.985,-0.684,1.496,70.087,0.083,-0.036,4.0
27,0.981,-0.687,1.496,75.867,0.099,0.027,4.0
28,0.978,-0.691,1.496,81.246,0.087,0.077,4.0
29,0.976,-0.694,1.496,86.254,0.053,0.104,4.0
30,0.973,-0.697,1.496,90.783,0.007,0.106,4.0
31,0.971,-0.699,1.495,94.727,-0.037,0.085,4.0
32,0.969,-0.703,1.495,98.001,-0.066,0.050,4.0
33,0.968,-0.706,1.495,100.482,-0.073,0.009,4.0
34,0.966,-0.709,1.495,102.248,-0.059,-0.026,4.0
35,0.964,-0.713,1.495,103.289,-0.031,-0.046,4.0
36,0.963,-0.717,1.495,103.654,0.000,-0.048,4.0
37,0.961,-0.720,1.495,103.414,0.025,-0.036,4.0
38,0.959,-0.724,1.495,102.658,0.038,-0.018,4.0
39,0.957,-0.728,1.495,101.486,0.038,0.001,4.0
40,0.955,-0.732,1.494,100.001,0.028,0.015,4.0
41,0.953,-0.735,1.494,98.308,0.014,0.020,4.0
42,0.951,-0.739,1.494,96.506,0.002,0.018,4.0
43,0.949,-0.742,1.494,94.689,-0.006,0.011,4.0
44,0.947,-0.745,1.494,92.936,-0.008,0.004,4.0
45,0.945,-0.749,1.494,91.310,-0.005,-0.002,4.0
46,0.943,-0.753,1.494,89.853,-0.000,-0.005,4.0
47,0.941,-0.756,1.494,88.560,0.004,-0.005,4.0
48,0.939,-0.760,1.494,87.874,0.007,-0.002,4.0
49,0.937,-0.763,1.494,87.433,0.008,0.001,4.0
50,0.935,-0.767,1.494,87.272,0.007,0.003,4.0
51,0.933,-0.770,1.494,87.354,0.005,0.005,4.0
52,0.931,-0.773,1.494,87.656,0.002,0.005,4.0
53,0.929,-0.777,1.494,88.150,0.001,0.005,4.0
54,0.927,-0.780,1.494,88.779,-0.000,0.005,4.0
55,0.925,-0.784,1.494,89.495,-0.000,0.004,4.0
56,0.923,-0.787,1.494,90.265,0.001,0.003,4.0
57,0.922,-0.791,1.494,91.039,0.001,0.002,4.0
58,0.920,-0.794,1.494,91.804,0.001,0.000,4.0
59,0.918,-0.798,1.494,92.557,0.002,0.000,4.0
60,0.916,-0.801,1.494,93.276,0.003,0.000,4.0
61,0.914,-0.805,1.494,93.983,0.003,0.001,4.0
62,0.912,-0.808,1.494,94.180,0.003,0.000,4.0
63,0.910,-0.812,1.494,94.235,0.003,0.000,4.0
64,0.908,-0.815,1.494,94.149,0.004,-0.000,4.0
65,0.906,-0.819,1.494,93.962,0.004,-0.000,4.0
66,0.904,-0.822,1.494,93.693,0.004,-0.000,4.0
67,0.902,-0.826,1.494,93.363,0.004,-0.000,4.0
68,0.900,-0.829,1.494,92.989,0.004,0.000,4.0
69,0.898,-0.832,1.494,92.585,0.004,0.000,4.0
70,0.897,-0.836,1.494,92.156,0.004,0.001,4.0
71,0.895,-0.839,1.494,91.703,0.003,0.001,4.0
72,0.893,-0.843,1.494,91.224,0.003,0.001,4.0
73,0.891,-0.846,1.494,91.227,0.003,0.002,4.0
74,0.889,-0.849,1.494,91.356,0.003,0.002,4.0
75,0.887,-0.853,1.494,91.600,0.003,0.003,4.0
76,0.885,-0.856,1.494,91.932,0.002,0.003,4.0
77,0.883,-0.860,1.494,92.336,0.002,0.003,4.0
78,0.881,-0.863,1.494,92.802,0.003,0.003,4.0
79,0.879,-0.866,1.494,93.322,0.003,0.003,4.0
80,0.877,-0.870,1.494,93.893,0.003,0.003,4.0
81,0.875,-0.873,1.494,94.519,0.003,0.003,4.0
82,0.873,-0.877,1.494,94.473,0.003,0.002,4.0
83,0.871,-0.880,1.494,94.280,0.003,0.002,4.0
84,0.870,-0.883,1.494,93.979,0.003,0.001,4.0
85,0.868,-0.887,1.494,93.602,0.003,0.000,4.0
86,0.866,-0.890,1.494,93.161,0.003,-0.000,4.0
87,0.864,-0.893,1.494,92.670,0.003,-0.000,4.0
88,0.862,-0.897,1.494,92.137,0.003,-0.000,4.0
89,0.860,-0.900,1.494,91.561,0.003,-0.000,4.0
90,0.858,-0.904,1.494,91.613,0.002,0.001,4.0
91,0.856,-0.907,1.494,91.805,0.001,0.002,4.0
92,0.854,-0.910,1.494,92.118,0.001,0.002,4.0
93,0.852,-0.914,1.494,92.523,0.001,0.003,4.0
94,0.850,-0.917,1.494,92.971,-0.005,0.005,4.0
95,0.849,-0.920,1.494,92.760,-0.008,0.006,4.0
96,0.847,-0.924,1.494,92.374,-0.009,0.005,4.0
97,0.845,-0.927,1.494,91.856,-0.007,0.003,4.0
98,0.843,-0.931,1.494,91.253,-0.003,0.000,4.0
99,0.841,-0.934,1.494,90.595,0.000,-0.002,4.0
100,0.839,-0.938,1.494,89.904,0.002,-0.004,4.0
101,0.837,-0.941,1.494,89.190,0.003,-0.005,4.0
102,0.836,-0.945,1.494,88.448,0.003,-0.005,4.0
103,0.834,-0.948,1.494,88.393,0.001,-0.003,4.0
104,0.832,-0.952,1.494,88.507,-0.000,-0.001,4.0
105,0.830,-0.955,1.494,88.776,-0.002,0.001,4.0
106,0.828,-0.959,1.494,89.160,-0.002,0.002,4.0
107,0.826,-0.962,1.494,89.637,-0.002,0.002,4.0
108,0.824,-0.966,1.494,90.184,-0.001,0.003,4.0
109,0.822,-0.969,1.494,90.783,0.001,0.002,4.0
110,0.820,-0.973,1.494,91.422,0.002,0.002,4.0
111,0.818,-0.976,1.494,92.095,0.002,0.002,4.0
112,0.816,-0.980,1.494,92.088,0.003,0.001,4.0
113,0.814,-0.984,1.494,91.941,0.003,0.001,4.0
114,0.812,-0.987,1.494,91.676,0.003,0.001,4.0
115,0.811,-0.991,1.494,91.322,0.003,0.001,4.0
116,0.809,-0.994,1.494,90.893,0.003,0.001,4.0
117,0.807,-0.998,1.494,90.402,0.002,0.001,4.0
118,0.805,-1.001,1.494,89.858,0.002,0.001,4.0
119,0.803,-1.005,1.494,89.263,0.002,0.001,4.0
120,0.801,-1.008,1.494,89.338,0.002,0.002,4.0
121,0.799,-1.012,1.494,89.552,0.001,0.002,4.0
122,0.797,-1.015,1.494,89.881,0.001,0.003,4.0
123,0.795,-1.019,1.494,90.290,0.001,0.003,4.0
124,0.793,-1.022,1.494,90.765,0.001,0.002,4.0
125,0.791,-1.026,1.494,91.293,0.001,0.002,4.0
126,0.790,-1.030,1.494,91.871,0.001,0.002,4.0
127,0.788,-1.033,1.494,91.780,0.002,0.001,4.0
128,0.786,-1.037,1.494,91.553,0.002,-0.000,4.0
129,0.784,-1.040,1.494,91.211,0.002,-0.001,4.0
130,0.782,-1.044,1.494,90.788,0.002,-0.001,4.0
131,0.780,-1.047,1.494,90.300,0.002,-0.001,4.0
132,0.778,-1.051,1.494,89.759,0.002,-0.001,4.0
133,0.776,-1.054,1.494,89.169,0.002,-0.000,4.0
134,0.774,-1.058,1.494,89.249,0.001,0.001,4.0
135,0.772,-1.061,1.494,89.464,0.000,0.001,4.0
136,0.771,-1.065,1.494,89.788,0.000,0.002,4.0
137,0.769,-1.069,1.494,90.193,0.000,0.002,4.0
138,0.767,-1.072,1.494,90.663,0.001,0.002,4.0
139,0.765,-1.076,1.494,91.189,0.001,0.002,4.0
140,0.763,-1.079,1.494,91.766,0.001,0.002,4.0
141,0.761,-1.083,1.494,91.675,0.002,0.001,4.0
142,0.759,-1.086,1.494,91.445,0.002,0.000,4.0
143,0.757,-1.090,1.494,91.103,0.003,-0.000,4.0
144,0.755,-1.094,1.494,90.678,0.003,-0.000,4.0
145,0.753,-1.097,1.494,90.189,0.002,-0.000,4.0
146,0.751,-1.101,1.494,89.645,0.002,-0.000,4.0
147,0.750,-1.104,1.494,89.054,0.002,0.000,4.0
148,0.748,-1.108,1.494,89.133,0.001,0.001,4.0
149,0.746,-1.111,1.494,89.345,0.001,0.002,4.0
150,0.744,-1.115,1.494,89.665,0.000,0.002,4.0
151,0.742,-1.119,1.494,90.065,0.000,0.002,4.0
152,0.740,-1.122,1.494,90.530,0.001,0.002,4.0
153,0.738,-1.126,1.494,91.051,0.001,0.002,4.0
154,0.736,-1.129,1.494,91.624,0.001,0.002,4.0
155,0.734,-1.133,1.494,91.528,0.002,0.001,4.0
156,0.732,-1.136,1.494,91.292,0.002,0.000,4.0
157,0.730,-1.140,1.494,90.940,0.003,-0.000,4.0
158,0.729,-1.144,1.494,90.505,0.003,-0.000,4.0
159,0.727,-1.147,1.494,90.005,0.002,-0.000,4.0
160,0.725,-1.151,1.494,89.453,0.002,-0.000,4.0
161,0.723,-1.154,1.494,88.855,0.002,-0.000,4.0
162,0.721,-1.158,1.494,88.210,0.001,-0.000,4.0
163,0.719,-1.162,1.494,88.245,0.001,0.001,4.0
164,0.717,-1.165,1.494,88.432,0.001,0.002,4.0
165,0.715,-1.169,1.494,88.751,0.000,0.002,4.0
166,0.713,-1.172,1.494,89.160,0.000,0.002,4.0
167,0.711,-1.176,1.494,89.642,0.001,0.002,4.0
168,0.709,-1.180,1.494,90.179,0.001,0.002,4.0
169,0.707,-1.183,1.494,90.761,0.001,0.002,4.0
170,0.705,-1.187,1.494,91.386,0.001,0.002,4.0
171,0.704,-1.190,1.494,91.339,0.002,0.001,4.0
172,0.702,-1.194,1.494,91.147,0.002,0.000,4.0
173,0.700,-1.198,1.494,90.833,0.003,-0.000,4.0
174,0.698,-1.201,1.494,90.431,0.003,-0.000,4.0
175,0.696,-1.205,1.494,89.957,0.002,-0.000,4.0
176,0.694,-1.209,1.494,89.427,0.002,-0.000,4.0
177,0.692,-1.212,1.494,88.849,0.002,-0.000,4.0
178,0.690,-1.216,1.494,88.226,0.002,-0.000,4.0
179,0.688,-1.219,1.494,88.270,0.001,0.001,4.0
180,0.686,-1.223,1.494,88.446,0.001,0.001,4.0
181,0.684,-1.227,1.494,88.735,0.000,0.002,4.0
182,0.682,-1.230,1.494,89.105,0.001,0.002,4.0
183,0.681,-1.234,1.494,89.537,0.001,0.002,4.0
184,0.679,-1.237,1.494,90.018,0.001,0.001,4.0
185,0.677,-1.241,1.494,90.545,0.001,0.001,4.0
186,0.675,-1.245,1.494,91.115,0.001,0.001,4.0
187,0.673,-1.248,1.494,91.062,0.002,0.001,4.0
188,0.671,-1.252,1.494,90.869,0.002,0.001,4.0
189,0.669,-1.256,1.494,90.557,0.003,0.000,4.0
190,0.667,-1.259,1.494,90.154,0.003,0.000,4.0
191,0.665,-1.263,1.494,89.675,0.003,0.000,4.0
192,0.663,-1.267,1.494,89.145,0.002,0.000,4.0
193,0.661,-1.270,1.494,88.570,0.002,0.000,4.0
194,0.659,-1.274,1.494,87.949,0.002,0.000,4.0
195,0.657,-1.277,1.494,87.997,0.001,0.001,4.0
196,0.655,-1.281,1.494,88.192,0.001,0.001,4.0
197,0.654,-1.285,1.494,88.508,0.000,0.002,4.0
198,0.652,-1.288,1.494,88.911,0.000,0.002,4.0
199,0.650,-1.292,1.494,89.387,0.001,0.002,4.0
200,0.648,-1.296,1.494,89.920,0.001,0.002,4.0
201,0.646,-1.299,1.494,90.494,0.001,0.002,4.0
202,0.644,-1.303,1.494,91.109,0.002,0.002,4.0
203,0.642,-1.307,1.494,91.081,0.002,0.002,4.0
204,0.640,-1.310,1.494,90.918,0.003,0.002,4.0
205,0.638,-1.314,1.494,90.634,0.003,0.001,4.0
206,0.636,-1.318,1.494,90.268,0.003,0.001,4.0
207,0.634,-1.321,1.494,89.839,0.002,-0.000,4.0
208,0.632,-1.325,1.494,89.368,0.001,-0.001,4.0
209,0.630,-1.329,1.494,88.861,0.001,-0.002,4.0
210,0.629,-1.332,1.494,88.331,0.000,-0.002,4.0
211,0.627,-1.336,1.494,87.776,0.000,-0.002,4.0
212,0.625,-1.340,1.494,87.763,-0.000,-0.001,4.0
213,0.623,-1.343,1.494,87.870,-0.000,0.000,4.0
214,0.621,-1.347,1.494,88.084,-0.000,0.001,4.0
